Id,Front,Left,Rear,Right
2c9180975a056a64015a1dce7ac869b5,0.0003497237339615822,0.0016287496546283364,0.9972869157791138,0.000734564964659512
2c9180975a056a64015a1e35cd3175a7,0.0003496430581435561,0.0016283740988001227,0.9972870349884033,0.0007349364459514618
2c9180975a056a64015a1de210cb6b96,0.9952977299690247,0.000382358324714005,0.0012008770136162639,0.0031190412119030952
2c9180975a056a64015a1de210cb6b95,0.009360945783555508,0.024700680747628212,0.9654112458229065,0.0005271788104437292
2c9180975a056a64015a1e041ed06f68,0.0002986753243021667,0.0009905984625220299,0.9980556964874268,0.0006550275720655918
2c9180975a056a64015a1e075da56ff2,0.9987691044807434,0.0005218730075284839,0.00010605005081743002,0.0006029736250638962
2c9180975a056a64015a1dedca666cb1,0.00034969652188010514,0.0017052448820322752,0.997209370136261,0.0007357466965913773
2c9180975a056a64015a1e304546752a,0.9945911169052124,0.0002784360258374363,0.0015760092064738274,0.0035544123966246843
2c9180975a056a64015a1dedca666cb2,0.9973857998847961,0.0008825310505926609,0.00014189207286108285,0.0015897623961791396
2c9180975a056a64015a1dee86696cd8,0.21952995657920837,0.003132167272269726,0.011732690967619419,0.7656051516532898
2c9180975a056a64015a1e01db306f4a,0.009186578914523125,0.006283790338784456,0.9842225909233093,0.0003070813836529851
2c9180975a056a64015a1dd566ae6a82,0.994993269443512,0.0002692223933991045,0.0016194065101444721,0.0031180870719254017
2c9180975a056a64015a1dee5d166cd0,0.9984920024871826,0.0005217281868681312,0.00010602062684483826,0.0008801821386441588
2c9180975a056a64015a1dd566ae6a83,0.00034972350113093853,0.0016287487233057618,0.997286319732666,0.0007351820240728557
2c9180975a056a64015a1dfb2f626e41,0.9972466230392456,0.0009220274514518678,0.00014985054440330714,0.0016815019771456718
2c91809a59f17e5d015a21a5627830e0,0.00034964317455887794,0.0016283746808767319,0.997287392616272,0.0007345877820625901
2c91809a59f17e5d015a21a7f5093117,0.9633893966674805,0.0012449943460524082,0.004904179833829403,0.030461478978395462
2c91809a59f17e5d015a21a7f5093121,0.008261336013674736,0.004626461770385504,0.9868293404579163,0.0002828056167345494
2c9180975a056a64015a1e4c3a11791f,0.9974325299263,0.0009099862654693425,0.00014789366105105728,0.001509578782133758
2c9180975a056a64015a1e4c3a117920,0.013026787899434566,0.006639170926064253,0.9798985719680786,0.00043544918298721313
2c9180975a056a64015a1e1433667153,0.009992373175919056,0.0036863787099719048,0.9858028888702393,0.0005183584289625287
2c9180975a056a64015a1ddb8a456b05,0.9883018136024475,0.0017194037791341543,0.00033590785460546613,0.009642860852181911
2c9180975a056a64015a1df0d6066cf4,0.00034962574136443436,0.0016282935393974185,0.9972376823425293,0.0007843207567930222
2c9180975a056a64015a1e074c876fef,0.9979255199432373,0.0006761248805560172,0.00013208984455559403,0.001266292529180646
2c9180975a056a64015a1dc26fe66863,0.016844909638166428,0.009513476863503456,0.9732950329780579,0.00034653249895200133
2c9180975a056a64015a1e074c876fed,0.9978653788566589,0.000821638444904238,0.00013210189354140311,0.0011808557901531458
2c9180975a056a64015a1e5b850e7ae3,0.9983270764350891,0.000634767406154424,0.00012535542191471905,0.0009128219680860639
2c9180975a056a64015a1e5b850e7ae1,0.9973133206367493,0.0009220891515724361,0.00014986057067289948,0.0016147263813763857
2c91809e5aba7d25015acd6875ca209b,0.9951287508010864,0.00026925906422547996,0.0014834325993433595,0.0031185117550194263
2c91809e5aba7d25015acd44a99d1e9f,0.9988704323768616,0.0004098782956134528,0.00011658959556370974,0.0006030348013155162
2c9180a35b853b13015b8b8c25f75369,0.0004002104396931827,0.0018638789188116789,0.9968379735946655,0.000897942460142076
2c9180935b853a2d015b8b9b42525153,0.00030713292653672397,0.0025530345737934113,0.9964777827262878,0.0006620722124353051
2c91808e5aba7da4015acd3f993557d4,0.00030713292653672397,0.0025530345737934113,0.9964777827262878,0.0006620722124353051
2c91808e5aba7da4015acd3f655a57be,0.9988001585006714,0.0005218891892582178,0.00010605334682622924,0.0005719357286579907
2c9180ad5b853aa1015b8b82f7725436,0.997674286365509,0.0009019856224767864,0.00014659337466582656,0.001277100294828415
2c9180975a056a64015a1e5865077a5e,0.0003473407414276153,0.00225248490460217,0.9907201528549194,0.0066799987107515335
2c9180975a056a64015a1e44cfea77fd,0.9888833165168762,0.0005769317504018545,0.0029069618321955204,0.007632797118276358
2c9180975a056a64015a1e5ed1d57b22,0.9974451065063477,0.0006759018287993968,0.00013347873755265027,0.0017455143388360739
2c9180975a056a64015a1e5ed1d57b21,0.0003496432618703693,0.0016283750301226974,0.9972876310348511,0.0007343959878198802
2c91809a59f17e5d015a219e78d93061,0.9973857998847961,0.0008825310505926609,0.00014189207286108285,0.0015897623961791396
2c91809a59f17e5d015a219e78d93060,0.00029211401124484837,0.0031267625745385885,0.9959192872047424,0.0006618538754992187
2c91809a59f17e5d015a21bde7a934f0,0.00029196430114097893,0.003407935844734311,0.9956386685371399,0.0006615146994590759
2c91809a59f17e5d015a21bde7a934ef,0.0003496430581435561,0.0016283740988001227,0.9972870349884033,0.0007349364459514618
2c91809a59f17e5d015a21bde7a934f4,0.9850481748580933,0.0009628256084397435,0.0004101941012777388,0.013578886166214943
2c9180975a056a64015a1e6ed9d67c45,0.990934431552887,0.004407041240483522,0.0003986080118920654,0.004259871318936348
2c9180975a056a64015a1e4849057896,0.007972883991897106,0.0027024541050195694,0.9890391826629639,0.00028550479328259826
2c9180975a056a64015a1e4849057895,0.9903806447982788,0.004310341086238623,0.0003983852220699191,0.004910602699965239
2c91809a59f17e5d015a21a830a03132,0.0002923216379713267,0.004750863648951054,0.9943011999130249,0.0006556444568559527
2c9180975a056a64015a1e6ed9d67c4d,0.9975932240486145,0.0007490151911042631,0.00014791749708820134,0.0015098220901563764
2c91809659f86230015a08b10bc66c48,0.9983022212982178,0.0006347516318783164,0.00012400704144965857,0.0009389693732373416
2c91809659f86230015a0a1559e12a1e,0.9935280680656433,0.002743178280070424,0.0002449456078466028,0.0034837934654206038
2c91809659f86230015a0811d9775e26,0.8748476505279541,0.0017106704181060195,0.006858092732727528,0.11658359318971634
2c91809659f86230015a08cf83396eca,0.9974315762519836,0.000758945185225457,0.00014826972619630396,0.0016612177714705467
2c91809659f86230015a0886ce2a6829,0.9979255199432373,0.0006761248805560172,0.00013208984455559403,0.001266292529180646
2c91809659f86230015a08cf83396ec5,0.9975934624671936,0.0007103555835783482,0.0001402828929712996,0.0015558727318421006
2c91809659f86230015a0864733f652c,0.00989057868719101,0.0026841226499527693,0.9871403574943542,0.00028495665173977613
2c91809659f86230015a0841dafc621a,0.9974284768104553,0.0008825688273645937,0.0001434376317774877,0.0015455200336873531
2c91809659f86230015a0864733f652a,0.00034962574136443436,0.0016282935393974185,0.9972376823425293,0.0007843207567930222
2c91808d5aba7da4015acde018f764b2,0.9829760789871216,0.0006124190986156464,0.0034106122329831123,0.013000831007957458
2c91808d5aba7da4015acde018f764af,0.0003497237339615822,0.0016287496546283364,0.9972869157791138,0.000734564964659512
2c91808e5aba7da4015acdba35e15e7d,0.0003496772551443428,0.00176149420440197,0.9971543550491333,0.0007344673504121602
2c91808e5aba7da4015acdea5abc617e,0.994320273399353,0.00040604063542559743,0.0017202338203787804,0.003553444752469659
2c9180845aba7d30015acdbd097004e6,0.9840344190597534,0.0006339793908409774,0.0023729095701128244,0.012958673760294914
2c91808d5aba7da4015acdaa928a6136,0.0002996780094690621,0.00136284448672086,0.9976744055747986,0.0006630202406086028
2c91808e5aba7da4015acd7e578b5afa,0.00034851915552280843,0.002043039770796895,0.9940813183784485,0.003527153516188264
2c91808d5aba7da4015acd8d91465f64,0.011445132084190845,0.0022493666037917137,0.9860301613807678,0.00027534813852980733
2c91808d5aba7da4015acd8d91465f61,0.9457697868347168,0.002576942555606365,0.007850204594433308,0.043803125619888306
2c91808e5aba7da4015acd7e578b5afd,0.9957367181777954,0.0002923045540228486,0.00145969248842448,0.002511281054466963
2c91808e5aba7da4015acd9760c15c1b,0.9969797730445862,0.00137318077031523,0.00013495465100277215,0.0015120352618396282
2c91808e5aba7da4015acd9760c15c1a,0.0003495957935228944,0.0017626212211325765,0.9971522092819214,0.0007355347624979913
2c9180845aba7d30015acde7e47f06a4,0.9954641461372375,0.00026934980996884406,0.0015000313287600875,0.0027665456291288137
2c91808e5aba7da4015acde2207160e7,0.9875887036323547,0.0006380408303812146,0.0025366107001900673,0.009236644953489304
2c91808e5aba7da4015acde486e76119,0.9947267174720764,0.0002920080441981554,0.001432454097084701,0.003548842389136553
2c91808e5aba7da4015acde2207160e8,0.010123735293745995,0.008540517650544643,0.9810235500335693,0.00031212560134008527
2c91808e5aba7da4015acddff6ac60c5,0.993382453918457,0.0003787715395446867,0.0018914869287982583,0.004347334150224924
2c9180845aba7d30015acde7e47f06aa,0.008797619491815567,0.002344766864553094,0.9885838031768799,0.00027386227156966925
2c91808d5aba7da4015acdec7849655c,0.993683934211731,0.0003492283867672086,0.0019586042035371065,0.004008254036307335
2c9180975a056a64015a1e4e95a97945,0.0002927163732238114,0.003635239088907838,0.995414137840271,0.000657936034258455
2c9180975a056a64015a1e62a6f57b6d,0.9975239634513855,0.000821232795715332,0.0001320366864092648,0.0015227411640807986
2c9180975a056a64015a1e62a6f57b6e,0.009190794080495834,0.004934631288051605,0.9855751991271973,0.00029933691257610917
2c9180975a056a64015a1e44fa15781d,0.9974645376205444,0.000910015485715121,0.00014789840497542173,0.0014775109011679888
2c9180975a056a64015a1e3f26a47717,0.9980419874191284,0.0006763063138350844,0.00013355861301533878,0.0011481477413326502
2c9180975a056a64015a1e58d40e7aa8,0.01317114382982254,0.003401602618396282,0.9830172061920166,0.0004100062942598015
2c9180975a056a64015a1e44e95b7800,0.899437665939331,0.0016889233374968171,0.00681868614628911,0.09205471724271774
2c9180975a056a64015a1e44e95b7808,0.8762609958648682,0.0019349935464560986,0.007812144234776497,0.11399184167385101
2c9180975a056a64015a1e44e95b780f,0.9952060580253601,0.00019161429372616112,0.0014835478505119681,0.0031187538988888264
2c91808e5aba7da4015acd4229d357fe,0.008843058720231056,0.007940113544464111,0.9829018115997314,0.00031500222394242883
2c91809e5aba7d25015acdc01e892881,0.00034747665631584823,0.008269453421235085,0.9908791184425354,0.0005039417301304638
2c91808e5aba7da4015acd3f655a57c2,0.0003496430581435561,0.0016283740988001227,0.9972870349884033,0.0007349364459514618
2c91809e5aba7d25015acd47c6251ed2,0.0004060194769408554,0.002290331060066819,0.99644935131073,0.0008542474242858589
2c9180ad5b853aa1015b8b5aeef751bd,0.996351957321167,0.0007029776461422443,0.000199961505131796,0.002745075849816203
2c91809e5aba7d25015acd49fc7b1f01,0.9934906959533691,0.00030848293681629,0.0018359054811298847,0.004364953842014074
2c91808e5aba7da4015acd2dfdd056ff,0.00029899890068918467,0.003625919809564948,0.995413601398468,0.0006615177844651043
2c9180a35b853b13015b8b57334a5047,0.23329442739486694,0.0029806317761540413,0.010956477373838425,0.7527684569358826
2c9180935b853a2d015b8b60875a4cef,0.6373160481452942,0.33732375502586365,0.023877287283539772,0.0014829117571935058
2c91809e5aba7d25015acdc01e892888,0.9832083582878113,0.0015230877324938774,0.005912691820412874,0.00935586541891098
2c91808d5aba7da4015acd47ee815caa,0.00035351759288460016,0.0057454342022538185,0.9931079149246216,0.0007930505671538413
2c9180845aba7d30015acdc866670576,0.03670525550842285,0.0022360170260071754,0.37083205580711365,0.5902266502380371
2c91808d5aba7da4015acd47ee815ca0,0.8995617628097534,0.06920938938856125,0.029695378616452217,0.0015333949122577906
2c9180ad5b853aa1015b8c0df5d85bf3,0.1279483288526535,0.0039052083157002926,0.2902025878429413,0.5779438614845276
2c9180ad5b853aa1015b8c0df5d85bf8,0.9973857998847961,0.0008825310505926609,0.00014189207286108285,0.0015897623961791396
2c91808e5aba7da4015acd5409db58f7,0.6813960075378418,0.002061382168903947,0.008389830589294434,0.3081527352333069
2c9180935b853a2d015b8bd0b96954a9,0.9979255199432373,0.0006761248805560172,0.00013208984455559403,0.001266292529180646
2c91808e5aba7da4015acd9f8e0d5c94,0.0003482141182757914,0.0056592440232634544,0.9932112693786621,0.0007812799303792417
2c9180ad5b853aa1015b8b69c6a95289,0.992426872253418,0.0003554596332833171,0.00025389165966771543,0.006963758263736963
2c91809e5aba7d25015acd4d0d041f3f,0.9950960278511047,0.00029211645596660674,0.001448532217182219,0.003163308836519718
2c9180ad5b853aa1015b8b69c6a95292,0.00034806557232514024,0.0063126119785010815,0.992558479309082,0.0007808207883499563
2c91809e5aba7d25015acd4d0d041f3c,0.010436407290399075,0.008356700651347637,0.9808951020240784,0.0003117887245025486
2c9180845aba7d30015acd5c653c00d9,0.009174391627311707,0.018143361434340477,0.9723706841468811,0.0003115552826784551
2c9180ad5b853aa1015b8b9bfc775648,0.009174391627311707,0.018143361434340477,0.9723706841468811,0.0003115552826784551
2c9180a35b853b13015b8b725f9851ce,0.00034928356762975454,0.0028841160237789154,0.9960317015647888,0.000734877772629261
2c9180845aba7d30015acd5c653c00be,0.9986408352851868,0.0006340495892800391,0.00010489846317796037,0.0006201810319907963
2c91808e5aba7da4015acd44d6df5829,0.00034732368658296764,0.00870631355792284,0.9904428124427795,0.0005035882350057364
2c9180935b853a2d015b8b9a210c513c,0.0003494307165965438,0.0024640413466840982,0.9964513778686523,0.0007351874373853207
2c91808e5aba7da4015acd44d6df5823,0.0003494307165965438,0.0024640413466840982,0.9964513778686523,0.0007351874373853207
2c9180935b853a2d015b920353111f7c,0.009952113963663578,0.008575164712965488,0.9811609387397766,0.0003118384047411382
2c91808d5aba7da4015acd4aac205ccd,0.9980837106704712,0.0006763345445506275,0.00013213080819696188,0.0011078401003032923
2c9180935b853a2d015b8b65c9ab4d46,0.9922572374343872,0.00034872698597609997,0.0019420883618295193,0.005451934412121773
2c91808d5aba7da4015acd4d46cd5d15,0.9987529516220093,0.0005218645674176514,0.00010491024295333773,0.0006202506483532488
2c91808e5aba7da4015acd4a1b465873,0.010241100564599037,0.0068488651886582375,0.9825766682624817,0.00033337980858050287
2c91808d5aba7da4015acd473c315c7a,0.0003481889725662768,0.006010170094668865,0.9929103255271912,0.0007313413661904633
2c9180935b853a2d015b8b5c6a6f4cbd,0.9974827170372009,0.0007589840679429471,0.00014827732229605317,0.0016099903732538223
2c91808d5aba7da4015acd473c315c7d,0.9976938366889954,0.0003935710119549185,0.00015563861234113574,0.00175698462408036
2c91808d5aba7da4015acda20ef360a5,0.99716717004776,0.0011263841297477484,0.00019219540990889072,0.0015142577467486262
2c91808d5aba7da4015acdb8ac7b61d7,0.9563009738922119,0.00097379379440099,0.005511884577572346,0.037213411182165146
2c91808d5aba7da4015acdb8ac7b61d6,0.995391845703125,0.00019165006233379245,0.0014999224804341793,0.002916559809818864
2c91808e5aba7da4015acd5a21f15954,0.9988810420036316,0.0004098826611880213,0.0001060619397321716,0.0006030411459505558
2c91808e5aba7da4015acd4cd5795897,0.9799505472183228,0.0006948614027351141,0.0036206271033734083,0.015733947977423668
2c9180a35b853b13015b8b5b03f15063,0.9799505472183228,0.0006948614027351141,0.0036206271033734083,0.015733947977423668
2c9180845aba7d30015acdc5b2610540,0.010464266873896122,0.00568836834281683,0.983513593673706,0.0003336976806167513
2c91808d5aba7da4015acdb8ac7b61cd,0.9980419874191284,0.0006763063138350844,0.00013355861301533878,0.0011481477413326502
2c9180845aba7d30015acdc5b2610547,0.9909851551055908,0.000274771882686764,0.0021504636388272047,0.0065895868465304375
2c91808e5aba7da4015acd4cd57958a5,0.993549644947052,0.00034918118035420775,0.0019583397079259157,0.004142900463193655
2c91808e5b853b1a015b8b770bcf4c3b,0.992473840713501,0.003035531844943762,0.0002379667421337217,0.004252707585692406
2c91808e5aba7da4015acd5a43015971,0.0009095814893953502,0.015176081098616123,0.5307493209838867,0.45316505432128906
2c91808e5aba7da4015acd5a43015973,0.9839735627174377,0.0006957306759431958,0.0023727628868073225,0.012957872822880745
2c91808d5aba7da4015acdd3fa8963b2,0.23329442739486694,0.0029806317761540413,0.010956477373838425,0.7527684569358826
2c91809e5aba7d25015acde7c2c62b7f,0.9975183010101318,0.0014196316478773952,0.00012390966003295034,0.0009382319985888898
2c9180ad5b853aa1015b8b88d370551e,0.009367136284708977,0.008547049015760422,0.9817737936973572,0.00031206803396344185
2c9180935b853a2d015b8b6f39a04e0e,0.00034972355933859944,0.0016287489561364055,0.9972864389419556,0.0007351056556217372
2c91808e5aba7da4015acd546633590d,0.9985933899879456,0.0004097646160516888,0.00011655725393211469,0.000880271487403661
2c91808d5aba7da4015acdd3fa8963b7,0.00033255116431973875,0.00540468655526638,0.9935168027877808,0.0007460170891135931
2c91808e5b853b1a015b8ba12a9c4e66,0.9985933899879456,0.0004097646160516888,0.00011655725393211469,0.000880271487403661
2c9180935b853a2d015b9251f48f23e3,0.9933663010597229,0.000349116773577407,0.001957978354766965,0.0043266224674880505
2c9180ad5b853aa1015b8b730c72535e,0.9950529932975769,0.00019158482609782368,0.0014833195600658655,0.0032721208408474922
2c91808e5aba7da4015acd5a62bc5988,0.9956845045089722,0.000940995174460113,0.0001838357129599899,0.003190641524270177
2c9180a35b853b13015b8b58df1a5059,0.9931014776229858,0.0006436663097701967,0.0031647426076233387,0.0030900666024535894
2c9180845aba7d30015acd5c653c00d8,0.9936484694480896,0.0003492159303277731,0.0019585343543440104,0.00404374860227108
2c9180ad5b853aa1015b8b6d289f52d5,0.9934693574905396,0.00025554909370839596,0.0020141329150646925,0.004260929301381111
2c9180845aba7d30015acd4d2ca00037,0.00034766309545375407,0.007511292118579149,0.9914107322692871,0.0007302368176169693
2c9180ad5b853aa1015b8b61066151f5,0.009107639081776142,0.005053973291069269,0.9855419397354126,0.0002964343293569982
2c9180a35b853b13015b8bdae78b5875,0.9983270764350891,0.000634767406154424,0.00012535542191471905,0.0009128219680860639
2c91808d5aba7da4015acdae944f616e,0.9983270764350891,0.000634767406154424,0.00012535542191471905,0.0009128219680860639
2c91809e5aba7d25015acdb99fff27ce,0.01438217330724001,0.002262006513774395,0.9829317331314087,0.000424102385295555
2c91809e5aba7d25015acd722bec2179,0.010241100564599037,0.0068488651886582375,0.9825766682624817,0.00033337980858050287
2c9180935b853a2d015b8b9a210c514a,0.9844367504119873,0.0007727082702331245,0.003856892930343747,0.01093362271785736
2c91808e5b853b1a015b8b9c5cfb4e2f,0.9988704323768616,0.0004098782956134528,0.00011658959556370974,0.0006030348013155162
2c91808e5b853b1a015b8b9c5cfb4e29,0.010436409153044224,0.008356702513992786,0.9808953404426575,0.00031155903707258403
2c91808e5aba7da4015acd68cea25a0e,0.0003485078923404217,0.005049827508628368,0.9938197731971741,0.0007819390157237649
2c91809659f86230015a08ad579a6bd9,0.9974996447563171,0.0007136889034882188,0.00014502905833069235,0.0016416613943874836
2c91809659f86230015a085af3516476,0.9975239634513855,0.000821232795715332,0.0001320366864092648,0.0015227411640807986
2c91809659f86230015a08d006806f3c,0.00029823032673448324,0.0024790330789983273,0.9965686798095703,0.0006540516624227166
2c91809659f86230015a0853b4356382,0.9988704323768616,0.0004098782956134528,0.00011658959556370974,0.0006030348013155162
2c91809659f86230015a09b5d5e012b1,0.2748911380767822,0.685996949672699,0.03805745765566826,0.0010544792748987675
2c91809659f86230015a09b5d5e012ac,0.00029829234699718654,0.002479548566043377,0.9965459704399109,0.0006762547418475151
2c91809659f86230015a08913d696916,0.995391845703125,0.00019165006233379245,0.0014999224804341793,0.002916559809818864
2c91809659f86230015a091d86587829,0.9983270764350891,0.000634767406154424,0.00012535542191471905,0.0009128219680860639
2c91808e5aba7da4015acdea7a2b61a5,0.01111828163266182,0.004334495402872562,0.9842650890350342,0.0002820707450155169
2c91809e5aba7d25015acd7eaf23224a,0.9879515767097473,0.0005617173737846315,0.00030612273258157074,0.011180521920323372
2c91808d5aba7da4015acd9bc1406042,0.010083924047648907,0.01243952102959156,0.977165699005127,0.0003108981472905725
2c9180935b853a2d015b8b5ac4b74c9c,0.0003722633991856128,0.013188372366130352,0.9856157302856445,0.0008236112771555781
2c91809e5aba7d25015acd75ac2f21b6,0.009391097351908684,0.007518951781094074,0.9827716946601868,0.0003182980581186712
2c91808d5aba7da4015acd99124c6005,0.9956095814704895,0.0009704462718218565,0.0001972049503820017,0.003222814993932843
2c91808e5aba7da4015acddda7fe607c,0.00826458539813757,0.0042372881434857845,0.9872174859046936,0.0002806632255669683
2c91809e5aba7d25015acda9589c265e,0.2448234260082245,0.002999741118401289,0.010790806263685226,0.7413860559463501
2c91808e5aba7da4015acdaf08755d6d,0.9977466464042664,0.0006550471880473197,0.00012797203089576215,0.0014702945481985807
2c91808e5aba7da4015acdaf08755d6c,0.0003481889725662768,0.006010170094668865,0.9929103255271912,0.0007313413661904633
2c91808e5aba7da4015acdaf08755d6a,0.0003495823184493929,0.0018010881030932069,0.997113823890686,0.0007355064153671265
2c91809e5aba7d25015acd81b03022af,0.9950641989707947,0.00027946545742452145,0.0014994286466389894,0.0031569721177220345
2c91808d5aba7da4015acdcabe7a6325,0.9953043460845947,0.00027953292010352015,0.0014997905818745494,0.0029163032304495573
2c91808d5aba7da4015acdcabe7a632a,0.00034724498982541263,0.00870434194803238,0.990218460559845,0.0007298958371393383
2c91809e5aba7d25015acdc38c432900,0.0003496762947179377,0.0017630270449444652,0.9971516728401184,0.0007357040885835886
2c91809e5aba7d25015acdc38c4328fb,0.9920090436935425,0.00036967804771848023,0.002390379086136818,0.005230848677456379
2c91809e5aba7d25015acdc38c4328f4,0.8849539756774902,0.0017304321518167853,0.00693731801584363,0.10637829452753067
2c9180845aba7d30015acdb5b8cc0441,0.010438618250191212,0.008146570064127445,0.9811029434204102,0.00031182001112028956
2c91809e5aba7d25015acdc892a9292e,0.9973857998847961,0.0008825310505926609,0.00014189207286108285,0.0015897623961791396
2c91808d5aba7da4015acdc2b30e6266,0.9935298562049866,0.00037882773904129863,0.001891767606139183,0.0041995965875685215
2c9180845aba7d30015acdd72cb405ec,0.9945685863494873,0.0003504943160805851,0.001826276769861579,0.0032546112779527903
2c9180845aba7d30015acdae1b9903d2,0.009519514627754688,0.007145347073674202,0.9830167889595032,0.0003183774242643267
2c9180935b853a2d015b8b7d5aa84ec6,0.9982671737670898,0.0010079971980303526,0.00010485921666258946,0.0006199490162543952
2c91808d5aba7da4015acdc65a906300,0.008458658121526241,0.004625541623681784,0.9866330623626709,0.00028274935903027654
2c91808d5aba7da4015acdc65a9062ff,0.9952060580253601,0.00019161429372616112,0.0014835478505119681,0.0031187538988888264
2c9180935b853a2d015b8b7d5aa84ec9,0.010811389423906803,0.00315734907053411,0.985757052898407,0.00027428477187640965
2c9180935b853a2d015b8b7d5aa84ec8,0.9988704323768616,0.0004098782956134528,0.00011658959556370974,0.0006030348013155162
2c91808d5aba7da4015acdcabe7a6330,0.0003496627905406058,0.0018015025416389108,0.9971131086349487,0.0007356756832450628
2c91808d5aba7da4015acddb8bfb646b,0.993690013885498,0.0003492305404506624,0.0019586163107305765,0.004002079367637634
2c91808d5aba7da4015acdcabe7a6335,0.9926828742027283,0.000487797282403335,0.0020975200459361076,0.0047317976132035255
2c91808d5aba7da4015acddb8bfb6461,0.00029960903339087963,0.00136253098025918,0.9976750016212463,0.0006628676783293486
2c91809e5aba7d25015acdd6c89f2a6b,0.0003482261090539396,0.005854221526533365,0.993016242980957,0.0007813068223185837
2c9180975a056a64015a1e296a08742a,0.00848313793540001,0.004278167616575956,0.9869551062583923,0.00028356738039292395
2c91809a59f17e5d015a21a48da730b9,0.01643320731818676,0.01687568984925747,0.9662742018699646,0.0004169104213360697
2c91809a59f17e5d015a21a48da730bb,0.9953043460845947,0.00027953292010352015,0.0014997905818745494,0.0029163032304495573
2c9180975a056a64015a1e556ce479e9,0.0003496762947179377,0.0017630270449444652,0.9971516728401184,0.0007357040885835886
2c9180975a056a64015a1e52ab4679be,0.9979853630065918,0.0007493096054531634,0.0001463874359615147,0.0011189591605216265
2c91809a59f17e5d015a21a7937830fe,0.0003817910037469119,0.0017780950292944908,0.9970382452011108,0.0008019189117476344
2c9180975a056a64015a1e58ec867ab9,0.0002918719546869397,0.003952736966311932,0.9950940608978271,0.000661305442918092
2c9180975a056a64015a1e58ec867abc,0.998008668422699,0.0007107590208761394,0.00014036243373993784,0.0011402099626138806
2c91809a59f17e5d015a21bed0cb3545,0.9917209148406982,0.00045213859993964434,0.0020954874344170094,0.005731478799134493
2c9180975a056a64015a22a3fb7e1824,0.9954173564910889,0.0002621564781293273,0.0012010213686153293,0.003119416069239378
2c9180975a056a64015a22a3fb7f1827,0.010394012555480003,0.012384635396301746,0.9769105911254883,0.0003108169767074287
2c91809659f86230015a08f6a520737e,0.9953145980834961,0.0002693093556445092,0.0014998060651123524,0.0029163332656025887
